barrio,periodo,ambientes,superficie_total_m2,superficie_promedio_m2,cantidad_deptos_estimada,sueldo_basico_admin_a,sueldo_interpolado
Mataderos,2019-10,2,126.0,42.14885766092475,2.989404861541758,31802.19,False
Mataderos,2019-11,2,202.0,42.15315207373272,4.7920497059548275,32637.02,True
Mataderos,2019-12,2,115.0,42.38168508287292,2.7134362349002785,33471.84,True
Mataderos,2020-01,2,126.0,42.14601496725911,2.9896064929954203,34306.67,False
Mataderos,2020-02,2,44.0,42.294264705882355,1.0403301796586242,34306.67,False
Mataderos,2020-03,2,72.0,42.707477820025346,1.6858874294430828,35558.91,False
Mataderos,2020-04,2,40.0,43.04844984802432,0.9291856069431911,42466.32,False
Mataderos,2020-05,2,109.0,42.473667953667956,2.5662959017078943,42466.32,False
Mataderos,2020-06,2,0.0,42.328672985781985,0.0,42466.32,False
Mataderos,2020-07,2,31.0,42.36801587301588,0.7316840159074773,42466.32,False
Mataderos,2020-08,2,55.0,42.737476303317536,1.2869267153177824,42466.32,False
Mataderos,2020-09,2,0.0,42.30595518867924,0.0,42466.32,False
Mataderos,2020-10,2,132.0,41.39360639360639,3.188898274405696,42466.32,False
Mataderos,2020-11,2,31.0,40.92776251226693,0.757432072928703,42466.32,True
Mataderos,2020-12,2,37.0,41.499220231822974,0.891583017543717,42466.32,True
Mataderos,2021-01,2,137.0,41.60398230088496,3.2929540015953203,42466.32,False
Mataderos,2021-02,2,75.0,41.45307068366164,1.8092748923799409,42466.32,False
Mataderos,2021-03,2,0.0,41.50114942528736,0.0,42466.32,False
Mataderos,2021-04,2,127.0,41.0031887755102,3.0973200815018744,54934.24,False
Mataderos,2021-05,2,135.0,41.226382070437566,3.2746021654130355,57434.24,False
Mataderos,2021-06,2,44.0,41.0362159533074,1.072223619499052,57434.24,False
Mataderos,2021-07,2,38.0,41.482328482328484,0.9160527239011678,57434.24,False
Mataderos,2021-08,2,0.0,41.01305970149254,0.0,57434.24,False
Mataderos,2021-09,2,185.0,41.63652173913044,4.443214569149158,57434.24,False
Mataderos,2021-10,2,167.0,41.68156424581006,4.00656748425144,57434.24,False
Mataderos,2021-11,2,225.0,41.00112359550562,5.487654490148255,57434.24,False
Mataderos,2021-12,2,45.0,40.780560625814864,1.1034669290817487,57434.24,False
Mataderos,2022-01,2,205.0,40.98571428571429,5.001742767514814,71792.8,False
Mataderos,2022-02,2,63.0,41.26908536585366,1.5265664223352682,71792.8,False
Mataderos,2022-03,2,123.0,42.36243902439024,2.9035155395368655,71792.8,False
Mataderos,2022-04,2,0.0,42.226450116009275,0.0,71792.8,False
Mataderos,2022-05,2,201.0,42.28811387900356,4.753108653062873,88448.7,False
Mataderos,2022-06,2,93.0,42.87012987012987,2.16934262344744,88448.7,False
Mataderos,2022-07,2,101.0,42.86219081272085,2.35638911788953,88448.7,False
Mataderos,2022-08,2,0.0,42.10030864197532,0.0,88448.7,False
Mataderos,2022-09,2,230.97,41.51114457831326,5.564047976664707,88448.7,False
Mataderos,2022-10,2,82.0,42.21548117154812,1.942415382328163,88448.7,False
Mataderos,2022-11,2,0.0,41.89609561752988,0.0,88448.7,False
Mataderos,2022-12,2,182.0,42.41613718411552,4.290819770079333,88448.7,False
Mataderos,2023-01,2,179.0,42.866448598130845,4.175759967384029,97618.62,True
Mataderos,2023-02,2,82.0,42.26888888888889,1.9399610956311446,106788.53,False
Mataderos,2023-03,2,91.0,42.2027027027027,2.1562600064040987,122570.66,False
Mataderos,2023-04,2,40.0,42.22387931034482,0.9473312413101757,186585.47,False
Mataderos,2023-05,2,35.0,41.97051401869158,0.8339187836587548,197973.32,False
Mataderos,2023-06,2,48.0,42.507771428571424,1.1292052814544165,209361.16,False
Mataderos,2023-07,2,143.0,41.293577981651374,3.463008220395468,218782.41,False
Mataderos,2023-08,2,90.0,40.12328767123287,2.243086377603278,218782.41,False
Mataderos,2023-09,2,43.0,42.902201257861634,1.002279573990867,218782.41,False
Mataderos,2023-10,2,0.0,44.51712328767123,0.0,218782.41,False
Mataderos,2023-11,2,45.0,43.69291338582677,1.0299153000540637,292129.21,False
Mataderos,2023-12,2,38.0,42.83,0.887228578099463,292129.21,False
Mataderos,2024-01,2,0.0,41.6800138121547,0.0,447483.51,False
Mataderos,2024-02,2,130.0,41.35965925925926,3.143159356925714,447483.51,False
Mataderos,2024-03,2,97.0,42.17038724373576,2.3001922993820494,447483.51,False
Mataderos,2024-04,2,218.0,42.11716587677726,5.176036788368084,447483.51,False
Mataderos,2024-05,2,222.0,41.94371673819742,5.292807058222106,447483.51,False
Mataderos,2024-06,2,170.0,42.02700546448087,4.0450181525227995,447483.51,False
Mataderos,2024-07,2,38.0,41.95149743589743,0.9058079525782033,447483.51,False
Mataderos,2024-08,2,131.0,41.57617042115573,3.1508433478361346,447483.51,False
Mataderos,2024-09,2,204.0,42.11308710033076,4.844099875983629,503568.1,False
Mataderos,2024-10,2,256.0,41.981160631383474,6.097973380198174,559652.69,False
Mataderos,2024-11,2,91.0,41.77815410668924,2.1781718686663964,615737.3,False
Mataderos,2024-12,2,79.0,42.17066101694915,1.8733403293879713,637436.95,False
Mataderos,2025-01,2,0.0,41.4423837784372,0.0,708395.58,False
Mataderos,2025-02,2,126.0,41.41574132492113,3.0423214934506535,766990.75,False
Mataderos,2025-03,2,70.0,41.63368941641939,1.6813306959145826,818152.58,False
Mataderos,2025-04,2,161.0,41.67576028622543,3.8631568781053125,866041.79,False
Mataderos,2025-05,2,86.7,41.818053527980545,2.0732672299534185,912580.25,False
Mataderos,2025-06,2,158.7,41.452972972972994,3.828434696432295,963993.01,False
Mataderos,2025-07,2,266.09,42.08521276595744,6.322648324953678,1050428.6,False
Mataderos,2025-08,2,393.5,41.64913618677042,9.447975060884762,1030637.0,False
Mataderos,2025-09,2,251.7,41.51321371610847,6.063129723496504,1040741.2,False
Mataderos,2025-10,2,260.5,41.17049668874174,6.32734654549929,1050845.4,False
Mataderos,2025-11,2,258.0,41.83721745908029,6.166758108431612,1060949.6,False
Mataderos,2025-12,2,87.0,41.8028734622144,2.0811966449779886,1071053.8,False
Mataderos,2026-01,2,178.0,41.34511853448277,4.305224082295083,1071053.8,False
Mataderos,2026-02,2,205.0,41.32291850220262,4.960927432777358,1071053.8,False
Mataderos,2026-03,2,252.0,41.19785087719298,6.116823927325456,1071053.8,False
Mataderos,2026-04,2,348.0,41.74695454545456,8.335937406430299,1171053.8,False
Monte Castro,2013-07,2,77.0,42.53281519861831,1.8103668812052056,,
Monte Castro,2013-08,2,146.0,42.30760869565217,3.45091591090101,,
Monte Castro,2013-09,2,118.0,42.22768878718536,2.7943750508033705,,
Monte Castro,2013-10,2,426.0,42.51652173913043,10.0196343109584,,
Monte Castro,2013-11,2,217.0,41.8235294117647,5.188466947960619,,
Monte Castro,2013-12,2,329.0,41.96875,7.839166046165301,,
Monte Castro,2014-01,2,111.0,41.05882352941177,2.7034383954154726,,
Monte Castro,2014-02,2,353.0,41.56456173421301,8.49281179138322,,
Monte Castro,2014-03,2,227.0,41.51897435897436,5.467379758405177,,
Monte Castro,2014-04,2,230.0,41.55945419103314,5.534240150093808,,
Monte Castro,2014-05,2,475.0,41.754285714285714,11.376077733680033,,
Monte Castro,2014-06,2,360.0,42.285714285714285,8.513513513513514,,
Monte Castro,2014-07,2,203.0,41.60181818181818,4.879594423320659,,
Monte Castro,2014-08,2,285.0,41.82712215320911,6.813760673184012,,
Monte Castro,2014-09,2,237.0,42.46934673366834,5.580495539200606,,
Monte Castro,2014-10,2,412.0,41.941659070191434,9.823168876331232,,
Monte Castro,2014-11,2,451.0,42.036637931034484,10.728736221481672,,
Monte Castro,2014-12,2,157.0,42.23555555555556,3.717247185099442,,
Monte Castro,2015-01,2,93.0,41.956460674157306,2.2165835369731863,,
Monte Castro,2015-02,2,127.0,42.13501483679525,3.014120215500546,,
Monte Castro,2015-03,2,38.0,42.0041782729805,0.9046719055671607,,
Monte Castro,2015-04,2,82.0,42.19081779053084,1.9435508552385488,,
Monte Castro,2015-05,2,137.0,42.33397471910112,3.2361714417093346,,
Monte Castro,2015-06,2,352.0,42.61124153498871,8.260730908555379,,
Monte Castro,2015-07,2,200.0,43.11626373626374,4.638620851365334,,
Monte Castro,2015-08,2,264.0,42.874457070707074,6.157512375366534,,
Monte Castro,2015-09,2,286.0,42.743810623556584,6.691027211373201,,
Monte Castro,2015-10,2,155.0,42.818843683083514,3.619901582284811,,
Monte Castro,2015-11,2,195.0,43.07147058823529,4.527358767575097,,
Monte Castro,2015-12,2,160.0,43.16115384615385,3.7070371327493556,,
Monte Castro,2016-01,2,201.0,42.43190763052208,4.737001262121359,,
Monte Castro,2016-02,2,131.0,42.535748987854255,3.0797623908634124,,
Monte Castro,2016-03,2,157.0,42.14213114754098,3.7254879078216967,,
Monte Castro,2016-04,2,207.0,42.88070546737214,4.827345953006906,,
Monte Castro,2016-05,2,341.0,43.311129032258066,7.87326508496289,,
Monte Castro,2016-06,2,312.0,43.36457809694794,7.194812302854135,,
Monte Castro,2016-07,2,44.0,42.876075949367085,1.0262133142025445,,
Monte Castro,2016-08,2,194.0,42.33698461538462,4.582281940067676,,
Monte Castro,2016-09,2,281.0,43.53180790960452,6.455050077026605,,
Monte Castro,2016-10,2,279.0,43.361059907834104,6.434344561526566,,
Monte Castro,2016-11,2,130.0,43.298039215686266,3.0024454306675126,,
Monte Castro,2016-12,2,201.0,42.90447949526813,4.684825509237747,,
Monte Castro,2017-01,2,114.0,42.50192948090108,2.682231169086752,,
Monte Castro,2017-02,2,142.0,42.8773987206823,3.311768069817748,,
Monte Castro,2017-03,2,241.0,42.860754936120784,5.622859428378801,,
Monte Castro,2017-04,2,292.0,43.242866043613716,6.752558900825302,,
Monte Castro,2017-05,2,96.0,43.699844961240316,2.196804132489427,,
Monte Castro,2017-06,2,364.0,42.94855967078189,8.475255114262445,,
Monte Castro,2017-07,2,168.0,43.071848184818485,3.9004595131168505,,
Monte Castro,2017-08,2,155.0,43.31432374866879,3.5784928999327557,,
Monte Castro,2017-09,2,201.0,43.49220085470084,4.621518250398565,,
Monte Castro,2017-10,2,128.0,42.65468421052632,3.000842753125158,,
Monte Castro,2017-11,2,132.0,42.73316391359593,3.088935803276739,,
Monte Castro,2017-12,2,251.0,42.2877444589309,5.935525841151605,,
Monte Castro,2018-01,2,260.0,43.11953905249681,6.029749058389919,18582.2,False
Monte Castro,2018-02,2,127.0,42.90708965517242,2.9598838098936464,18886.82,False
Monte Castro,2018-03,2,152.8,42.960552220888346,3.556751300922649,19191.44,False
Monte Castro,2018-04,2,288.0,43.19387779083432,6.667611585943626,21110.58,False
Monte Castro,2018-05,2,152.8,42.46296380090497,3.598429933351556,21110.58,False
Monte Castro,2018-06,2,37.0,42.709639830508486,0.8663149618407703,21110.58,False
Monte Castro,2018-07,2,116.0,42.371901336073996,2.7376633179602337,21110.58,False
Monte Castro,2018-08,2,124.0,42.65679745493105,2.9069223992028923,22070.15,False
Monte Castro,2018-09,2,228.0,42.531652021089634,5.360713472567313,23029.72,True
Monte Castro,2018-10,2,139.0,42.821894531249995,3.2460030440400627,23989.3,False
Monte Castro,2018-11,2,216.0,42.52623716153128,5.07921731188084,24437.1,True
Monte Castro,2018-12,2,128.0,42.55122916666667,3.008138719063638,24884.9,True
Monte Castro,2019-01,2,243.0,42.430224489795926,5.727049595470305,25332.7,False
Monte Castro,2019-02,2,141.0,42.18164079822616,3.3426864705066044,26676.1,False
Monte Castro,2019-03,2,318.0,42.1873076923077,7.537812138174988,27827.59,False
Monte Castro,2019-04,2,158.0,42.220068426197464,3.7422961612720016,27827.59,True
Monte Castro,2019-05,2,283.0,42.28317531305903,6.692969435353553,27827.59,False
Monte Castro,2019-06,2,178.0,42.33758653846154,4.204302005696429,27827.59,False
Monte Castro,2019-07,2,169.0,42.506390197926486,3.9758727855522302,27827.59,False
Monte Castro,2019-08,2,355.0,42.07210382513661,8.437895130594823,27827.59,False
Monte Castro,2019-09,2,218.0,42.14793913043478,5.172257635785174,31802.19,False
Monte Castro,2019-10,2,242.0,42.14885766092475,5.7415553689929,31802.19,False
Monte Castro,2019-11,2,246.0,42.15315207373272,5.835862513192512,32637.02,True
Monte Castro,2019-12,2,76.0,42.38168508287292,1.7932274248036624,33471.84,True
Monte Castro,2020-01,2,608.0,42.14601496725911,14.426037680485836,34306.67,False
Monte Castro,2020-02,2,161.0,42.294264705882355,3.806662702841784,34306.67,False
Monte Castro,2020-03,2,135.0,42.707477820025346,3.16103893020578,35558.91,False
Monte Castro,2020-04,2,48.0,43.04844984802432,1.1150227283318292,42466.32,False
Monte Castro,2020-05,2,36.0,42.473667953667956,0.8475839675365522,42466.32,False
Monte Castro,2020-06,2,147.0,42.328672985781985,3.472823257402297,42466.32,False
Monte Castro,2020-07,2,0.0,42.36801587301588,0.0,42466.32,False
Monte Castro,2020-08,2,157.0,42.737476303317536,3.6735908055434883,42466.32,False
Monte Castro,2020-09,2,0.0,42.30595518867924,0.0,42466.32,False
Monte Castro,2020-10,2,51.0,41.39360639360639,1.23207433329311,42466.32,False
Monte Castro,2020-11,2,156.0,40.92776251226693,3.811593657318634,42466.32,True
Monte Castro,2020-12,2,175.0,41.499220231822974,4.216946704598661,42466.32,True
Monte Castro,2021-01,2,132.0,41.60398230088496,3.1727731986173886,42466.32,False
Monte Castro,2021-02,2,119.0,41.45307068366164,2.870716162576173,42466.32,False
Monte Castro,2021-03,2,161.0,41.50114942528736,3.879410624272974,42466.32,False
Monte Castro,2021-04,2,165.0,41.0031887755102,4.024077271242593,54934.24,False
Monte Castro,2021-05,2,81.0,41.226382070437566,1.9647612992478214,57434.24,False
Monte Castro,2021-06,2,366.0,41.0362159533074,8.918951016742115,57434.24,False
Monte Castro,2021-07,2,197.0,41.482328482328484,4.749010173908685,57434.24,False
Monte Castro,2021-08,2,132.0,41.01305970149254,3.218487012691625,57434.24,False
Monte Castro,2021-09,2,226.0,41.63652173913044,5.427926987176809,57434.24,False
Monte Castro,2021-10,2,136.0,41.68156424581006,3.2628334003484785,57434.24,False
Monte Castro,2021-11,2,264.0,41.00112359550562,6.438847935107287,57434.24,False
Monte Castro,2021-12,2,38.0,40.780560625814864,0.9318165178912544,57434.24,False
Monte Castro,2022-01,2,40.0,40.98571428571429,0.9759498082955733,71792.8,False
Monte Castro,2022-02,2,95.0,41.26908536585366,2.301965240029373,71792.8,False
Monte Castro,2022-03,2,120.0,42.36243902439024,2.8326980873530396,71792.8,False
Monte Castro,2022-04,2,113.0,42.226450116009275,2.6760478252269286,71792.8,False
Monte Castro,2022-05,2,50.0,42.28811387900356,1.1823653365828042,88448.7,False
Monte Castro,2022-06,2,217.0,42.87012987012987,5.061799454710694,88448.7,False
Monte Castro,2022-07,2,84.0,42.86219081272085,1.9597691673536686,88448.7,False
Monte Castro,2022-08,2,127.0,42.10030864197532,3.016604963161174,88448.7,False
Monte Castro,2022-09,2,96.0,41.51114457831326,2.312631968479941,88448.7,False
Monte Castro,2022-10,2,73.0,42.21548117154812,1.7292234501214132,88448.7,False
Monte Castro,2022-11,2,45.0,41.89609561752988,1.0740857671035915,88448.7,False
Monte Castro,2022-12,2,87.0,42.41613718411552,2.0511061538291315,88448.7,False
Monte Castro,2023-01,2,41.0,42.866448598130845,0.9564589869427105,97618.62,True
Monte Castro,2023-02,2,117.0,42.26888888888889,2.7679932705956576,106788.53,False
Monte Castro,2023-03,2,40.0,42.2027027027027,0.9478065962215818,122570.66,False
Monte Castro,2023-04,2,42.0,42.22387931034482,0.9946978033756844,186585.47,False
Monte Castro,2023-05,2,45.0,41.97051401869158,1.072181293275542,197973.32,False
Monte Castro,2023-06,2,90.0,42.507771428571424,2.117259902727031,209361.16,False
Monte Castro,2023-07,2,0.0,41.293577981651374,0.0,218782.41,False
Monte Castro,2023-08,2,31.0,40.12328767123287,0.7726186411744623,218782.41,False
Monte Castro,2023-09,2,0.0,42.902201257861634,0.0,218782.41,False
Monte Castro,2023-10,2,0.0,44.51712328767123,0.0,218782.41,False
Monte Castro,2023-11,2,40.0,43.69291338582677,0.9154802667147234,292129.21,False
Monte Castro,2023-12,2,141.0,42.83,3.292084987158534,292129.21,False
Monte Castro,2024-01,2,163.0,41.6800138121547,3.9107472644950527,447483.51,False
Monte Castro,2024-02,2,30.0,41.35965925925926,0.7253444669828572,447483.51,False
Monte Castro,2024-03,2,383.0,42.17038724373576,9.082202584157988,447483.51,False
Monte Castro,2024-04,2,499.0,42.11716587677726,11.847900721998503,447483.51,False
Monte Castro,2024-05,2,435.0,41.94371673819742,10.371040857327099,447483.51,False
Monte Castro,2024-06,2,232.0,42.02700546448087,5.52026006697229,447483.51,False
Monte Castro,2024-07,2,405.0,41.95149743589743,9.654005810372958,447483.51,False
Monte Castro,2024-08,2,227.0,41.57617042115573,5.4598583202962025,447483.51,False
Monte Castro,2024-09,2,122.0,42.11308710033076,2.896961690539229,503568.1,False
Monte Castro,2024-10,2,191.0,41.981160631383474,4.549659826632231,559652.69,False
Monte Castro,2024-11,2,331.0,41.77815410668924,7.922800972841508,615737.3,False
Monte Castro,2024-12,2,194.0,42.17066101694915,4.600354732927423,637436.95,False
Monte Castro,2025-01,2,220.0,41.4423837784372,5.308574940480807,708395.58,False
Monte Castro,2025-02,2,327.0,41.41574132492113,7.895548637764792,766990.75,False
Monte Castro,2025-03,2,259.0,41.63368941641939,6.2209235748839555,818152.58,False
Monte Castro,2025-04,2,187.0,41.67576028622543,4.487020721774493,866041.79,False
Monte Castro,2025-05,2,415.0,41.818053527980545,9.923943488243006,912580.25,False
Monte Castro,2025-06,2,233.0,41.452972972972994,5.6208272480701,963993.01,False
Monte Castro,2025-07,2,129.5,42.08521276595744,3.0770903005806356,1050428.6,False
Monte Castro,2025-08,2,332.85,41.64913618677042,7.991762386316374,1030637.0,False
Monte Castro,2025-09,2,458.0,41.51321371610847,11.03263175749463,1040741.2,False
Monte Castro,2025-10,2,293.52,41.17049668874174,7.129377190153364,1050845.4,False
Monte Castro,2025-11,2,391.0,41.83721745908029,9.34574581549132,1060949.6,False
Monte Castro,2025-12,2,261.5,41.8028734622144,6.25555083519246,1071053.8,False
Monte Castro,2026-01,2,168.0,41.34511853448277,4.06335756081783,1071053.8,False
Monte Castro,2026-02,2,202.97,41.32291850220262,4.911802151369855,1071053.8,False
Monte Castro,2026-03,2,179.0,41.19785087719298,4.344886837266891,1071053.8,False
Monte Castro,2026-04,2,529.62,41.74695454545456,12.686434394234524,1171053.8,False
Monserrat,2013-07,2,847.0,42.53281519861831,19.91403569325726,,
Monserrat,2013-08,2,788.0,42.30760869565217,18.625491354725998,,
Monserrat,2013-09,2,653.0,42.22768878718536,15.463787357411872,,
Monserrat,2013-10,2,979.0,42.51652173913043,23.026342700535853,,
Monserrat,2013-11,2,653.0,41.8235294117647,15.613220815752463,,
Monserrat,2013-12,2,442.0,41.96875,10.531645569620252,,
Monserrat,2014-01,2,232.0,41.05882352941177,5.6504297994269335,,
Monserrat,2014-02,2,650.0,41.56456173421301,15.638321995464851,,
Monserrat,2014-03,2,375.0,41.51897435897436,9.032015019391812,,
Monserrat,2014-04,2,309.0,41.55945419103314,7.435131332082551,,
Monserrat,2014-05,2,602.0,41.754285714285714,14.417681675106063,,
Monserrat,2014-06,2,500.0,42.285714285714285,11.824324324324325,,
Monserrat,2014-07,2,513.0,41.60181818181818,12.3311918185394,,
Monserrat,2014-08,2,531.0,41.82712215320911,12.695111991090211,,
Monserrat,2014-09,2,452.0,42.46934673366834,10.642970395437443,,
Monserrat,2014-10,2,324.0,41.941659070191434,7.725016300804173,,
Monserrat,2014-11,2,499.0,42.036637931034484,11.870597282748014,,
Monserrat,2014-12,2,254.0,42.23555555555556,6.013890350415658,,
Monserrat,2015-01,2,521.0,41.956460674157306,12.417634653365916,,
Monserrat,2015-02,2,500.0,42.13501483679525,11.866615021655694,,
Monserrat,2015-03,2,233.0,42.0041782729805,5.547067210451274,,
Monserrat,2015-04,2,374.0,42.19081779053084,8.864488047063626,,
Monserrat,2015-05,2,598.0,42.33397471910112,14.125770234614468,,
Monserrat,2015-06,2,438.0,42.61124153498871,10.278977664622888,,
Monserrat,2015-07,2,410.0,43.11626373626374,9.509172745298935,,
Monserrat,2015-08,2,628.0,42.874457070707074,14.64741580200827,,
Monserrat,2015-09,2,193.0,42.743810623556584,4.5152736076749225,,
Monserrat,2015-10,2,510.0,42.818843683083514,11.910643915904862,,
Monserrat,2015-11,2,215.0,43.07147058823529,4.991703256557159,,
Monserrat,2015-12,2,145.0,43.16115384615385,3.3595024015541037,,
Monserrat,2016-01,2,182.0,42.43190763052208,4.289225023413369,,
Monserrat,2016-02,2,367.0,42.535748987854255,8.62803662173185,,
Monserrat,2016-03,2,470.0,42.14213114754098,11.152734501122277,,
Monserrat,2016-04,2,504.5,42.88070546737214,11.76519822846369,,
Monserrat,2016-05,2,201.0,43.311129032258066,4.640839536884284,,
Monserrat,2016-06,2,384.0,43.36457809694794,8.855153603512782,,
Monserrat,2016-07,2,601.0,42.876075949367085,14.017140950812026,,
Monserrat,2016-08,2,306.0,42.33698461538462,7.227723060106746,,
Monserrat,2016-09,2,454.0,43.53180790960452,10.429155640462913,,
Monserrat,2016-10,2,549.0,43.361059907834104,12.661129621068405,,
Monserrat,2016-11,2,350.0,43.298039215686266,8.083506928720226,,
Monserrat,2016-12,2,675.5,42.90447949526813,15.744276773582579,,
Monserrat,2017-01,2,319.0,42.50192948090108,7.5055416047252095,,
Monserrat,2017-02,2,293.0,42.8773987206823,6.833436932792959,,
Monserrat,2017-03,2,482.0,42.860754936120784,11.245718856757602,,
Monserrat,2017-04,2,336.0,43.242866043613716,7.770067776292128,,
Monserrat,2017-05,2,305.0,43.699844961240316,6.979429795929951,,
Monserrat,2017-06,2,259.0,42.94855967078189,6.030469985148278,,
Monserrat,2017-07,2,514.0,43.071848184818485,11.933548748464649,,
Monserrat,2017-08,2,242.0,43.31432374866879,5.5870663340885605,,
Monserrat,2017-09,2,70.0,43.49220085470084,1.6094839678004953,,
Monserrat,2017-10,2,248.0,42.65468421052632,5.814132834179993,,
Monserrat,2017-11,2,142.0,42.73316391359593,3.3229460914037645,,
Monserrat,2017-12,2,239.0,42.2877444589309,5.651755681415274,,
Monserrat,2018-01,2,364.0,43.11953905249681,8.441648681745887,18582.2,False
Monserrat,2018-02,2,303.0,42.90708965517242,7.0617700346281485,18886.82,False
Monserrat,2018-03,2,240.7,42.960552220888346,5.602814385681161,19191.44,False
Monserrat,2018-04,2,377.6,43.19387779083432,8.741979634903865,21110.58,False
Monserrat,2018-05,2,240.7,42.46296380090497,5.668469142393452,21110.58,False
Monserrat,2018-06,2,317.2,42.709639830508486,7.426894753943035,21110.58,False
Monserrat,2018-07,2,400.0,42.371901336073996,9.44021833779391,21110.58,False
Monserrat,2018-08,2,303.5,42.65679745493105,7.114927001274821,22070.15,False
Monserrat,2018-09,2,384.5,42.531652021089634,9.040326009658473,23029.72,True
Monserrat,2018-10,2,224.0,42.821894531249995,5.230968934280389,23989.3,False
Monserrat,2018-11,2,171.0,42.52623716153128,4.021047038572332,24437.1,True
Monserrat,2018-12,2,412.0,42.55122916666667,9.682446501986085,24884.9,True
Monserrat,2019-01,2,255.06,42.430224489795926,6.011280945764017,25332.7,False
Monserrat,2019-02,2,243.0,42.18164079822616,5.760800087468829,26676.1,False
Monserrat,2019-03,2,342.0,42.1873076923077,8.106703620301403,27827.59,False
Monserrat,2019-04,2,572.88,42.220068426197464,13.568902689047494,27827.59,True
Monserrat,2019-05,2,584.88,42.28317531305903,13.832452167313024,27827.59,False
Monserrat,2019-06,2,303.0,42.33758653846154,7.156761279359653,27827.59,False
Monserrat,2019-07,2,236.0,42.506390197926486,5.5521063750906885,27827.59,False
Monserrat,2019-08,2,462.0,42.07210382513661,10.981148029112136,27827.59,False
Monserrat,2019-09,2,350.25,42.14793913043478,8.310014848319987,31802.19,False
Monserrat,2019-10,2,350.26,42.14885766092475,8.310071006377905,31802.19,False
Monserrat,2019-11,2,474.0,42.15315207373272,11.244710696151426,32637.02,True
Monserrat,2019-12,2,248.16,42.38168508287292,5.855359443937854,33471.84,True
Monserrat,2020-01,2,258.73,42.14601496725911,6.13889593597385,34306.67,False
Monserrat,2020-02,2,346.0,42.294264705882355,8.180778230951908,34306.67,False
Monserrat,2020-03,2,645.66,42.707477820025346,15.118195523530844,35558.91,False
Monserrat,2020-04,2,0.0,43.04844984802432,0.0,42466.32,False
Monserrat,2020-05,2,125.0,42.473667953667956,2.9429998872796954,42466.32,False
Monserrat,2020-06,2,456.0,42.328672985781985,10.772839492349982,42466.32,False
Monserrat,2020-07,2,271.0,42.36801587301588,6.396334461642786,42466.32,False
Monserrat,2020-08,2,132.0,42.737476303317536,3.088624116762678,42466.32,False
Monserrat,2020-09,2,353.0,42.30595518867924,8.343978960542655,42466.32,False
Monserrat,2020-10,2,314.0,41.39360639360639,7.585712561843852,42466.32,False
Monserrat,2020-11,2,262.0,40.92776251226693,6.401522680881296,42466.32,True
Monserrat,2020-12,2,247.0,41.499220231822974,5.951919063062111,42466.32,True
Monserrat,2021-01,2,607.3,41.60398230088496,14.597160329699546,42466.32,False
Monserrat,2021-02,2,475.0,41.45307068366164,11.458740985072959,42466.32,False
Monserrat,2021-03,2,497.0,41.50114942528736,11.975571927103529,42466.32,False
Monserrat,2021-04,2,446.0,41.0031887755102,10.87720280590422,54934.24,False
Monserrat,2021-05,2,427.0,41.226382070437566,10.35744536763975,57434.24,False
Monserrat,2021-06,2,716.0,41.0362159533074,17.448002535484573,57434.24,False
Monserrat,2021-07,2,156.0,41.482328482328484,3.7606374981205835,57434.24,False
Monserrat,2021-08,2,456.0,41.01305970149254,11.118409680207433,57434.24,False
Monserrat,2021-09,2,196.0,41.63652173913044,4.707405705693162,57434.24,False
Monserrat,2021-10,2,509.0,41.68156424581006,12.21163382924541,57434.24,False
Monserrat,2021-11,2,249.0,41.00112359550562,6.0730043024307365,57434.24,False
Monserrat,2021-12,2,189.0,40.780560625814864,4.634561102143344,57434.24,False
Monserrat,2022-01,2,155.0,40.98571428571429,3.7818055071453465,71792.8,False
Monserrat,2022-02,2,264.0,41.26908536585366,6.3970402459763624,71792.8,False
Monserrat,2022-03,2,38.0,42.36243902439024,0.8970210609951292,71792.8,False
Monserrat,2022-04,2,143.0,42.226450116009275,3.386503000065936,71792.8,False
Monserrat,2022-05,2,165.0,42.28811387900356,3.901805610723254,88448.7,False
Monserrat,2022-06,2,64.0,42.87012987012987,1.4928809451681309,88448.7,False
Monserrat,2022-07,2,157.0,42.86219081272085,3.6629018961253093,88448.7,False
Monserrat,2022-08,2,41.0,42.10030864197532,0.9738645944063632,88448.7,False
Monserrat,2022-09,2,197.0,41.51114457831326,4.745713518651545,88448.7,False
Monserrat,2022-10,2,37.0,42.21548117154812,0.876455721294415,88448.7,False
Monserrat,2022-11,2,131.0,41.89609561752988,3.1267830109015664,88448.7,False
Monserrat,2022-12,2,314.0,42.41613718411552,7.402842900026981,88448.7,False
Monserrat,2023-01,2,198.0,42.866448598130845,4.618997058894065,97618.62,True
Monserrat,2023-02,2,173.0,42.26888888888889,4.0928447505388785,106788.53,False
Monserrat,2023-03,2,166.0,42.2027027027027,3.9333973743195645,122570.66,False
Monserrat,2023-04,2,229.2,42.22387931034482,5.428208012707306,186585.47,False
Monserrat,2023-05,2,80.0,41.97051401869158,1.9061000769342966,197973.32,False
Monserrat,2023-06,2,119.0,42.507771428571424,2.799488093605741,209361.16,False
Monserrat,2023-07,2,73.0,41.293577981651374,1.7678293712508333,218782.41,False
Monserrat,2023-08,2,0.0,40.12328767123287,0.0,218782.41,False
Monserrat,2023-09,2,0.0,42.902201257861634,0.0,218782.41,False
